id,neighbourhood_group,cancellation_policy,room_type,construction_year,price_numeric,log_price,minimum_nights,number_of_reviews,availability_365,service_fee,reviews_per_month,GEOID_x,median_income,population,median_rent
53348330,Manhattan,moderate,Private room,2008,804,6.6895992691789665,2,0,0,161,0.74,10017,130417,16065,2370
53348882,Brooklyn,moderate,Private room,2005,834,6.726233402358747,1,85,0,167,6.01,11221,65548,85582,1587
53349435,Manhattan,strict,Entire home/apt,2017,93,4.532599493153256,2,0,0,19,0.74,10128,117926,57993,2271
53349987,Brooklyn,strict,Private room,2011,978,6.885509670034818,1,0,0,196,0.74,11211,90871,104561,2040
53350539,Manhattan,flexible,Entire home/apt,2004,200,5.298317366548036,1,6,179,40,0.43,10025,99067,92162,1621
53351092,Manhattan,moderate,Entire home/apt,2018,204,5.318119993844216,7,10,0,41,0.74,10019,101651,45521,2050
53351644,Queens,strict,Private room,2006,1003,6.910750787961936,1,68,153,201,4.81,11434,65845,62590,1179
53352196,Brooklyn,flexible,Private room,2021,1147,7.044905117129371,3,9,365,229,0.69,11222,96435,36710,2129
53352748,Queens,strict,Entire home/apt,2003,343,5.8377304471659395,1,4,0,69,0.28,11105,86516,37452,1877
53353301,Manhattan,strict,Entire home/apt,2016,229,5.43372200355424,7,3,0,46,0.21,10075,123854,22591,2175
53353853,Brooklyn,moderate,Entire home/apt,2003,630,6.4457198193855785,1,20,0,126,1.42,11206,43065,87599,1199
53354405,Brooklyn,moderate,Private room,2019,348,5.8522024797744745,2,0,87,70,0.74,11205,62952,47866,1632
53354958,Brooklyn,moderate,Entire home/apt,2017,761,6.634633357861686,1,29,162,152,2.37,11206,43065,87599,1199
53355510,Queens,flexible,Private room,2019,1008,6.915723448631314,1,81,85,202,5.73,11434,65845,62590,1179
53356062,Queens,strict,Private room,2010,177,5.176149732573829,1,9,57,35,0.69,11355,45527,81358,1474
53356615,Manhattan,strict,Private room,2003,114,4.736198448394496,5,4,0,23,0.28,10025,99067,92162,1621
53357167,Manhattan,moderate,Entire home/apt,2006,374,5.924255797414532,3,0,0,75,0.74,10003,129981,54671,2437
53357719,Manhattan,strict,Entire home/apt,2008,422,6.045005314036012,6,38,27,84,2.68,10001,96787,25026,2169
53358271,Manhattan,strict,Entire home/apt,2017,135,4.90527477843843,3,3,0,27,0.23,10021,130968,42253,2363
53358824,Manhattan,flexible,Entire home/apt,2007,474,6.161207321695077,2,2,0,95,0.15,10030,45555,30996,1073
53359376,Manhattan,flexible,Entire home/apt,2014,117,4.762173934797756,3,27,40,23,1.94,10019,101651,45521,2050
53359928,Manhattan,flexible,Private room,2019,406,6.0063531596017325,1,46,109,81,3.22,10001,96787,25026,2169
53360481,Brooklyn,moderate,Entire home/apt,2021,896,6.79794041297493,5,8,258,179,0.66,11226,60896,96332,1458
53361033,Manhattan,moderate,Private room,2007,65,4.174387269895637,5,1,0,13,0.07,10016,124647,52912,2760
53361585,Manhattan,moderate,Entire home/apt,2012,1194,7.085064293952548,4,17,0,239,1.21,10029,33801,74617,974
53362138,Manhattan,strict,Private room,2011,1010,6.917705609835305,1,8,53,202,0.58,10032,53690,59527,1296
53362690,Staten Island,strict,Private room,2013,465,6.142037405587356,4,17,316,93,1.2,10305,77136,42968,1333
53363242,Queens,flexible,Private room,2021,913,6.816735880594968,1,33,49,183,2.36,11355,45527,81358,1474
53363794,Queens,moderate,Private room,2006,595,6.38856140554563,1,20,2,119,1.64,11355,45527,81358,1474
53364347,Manhattan,moderate,Private room,2008,500,6.214608098422191,2,34,160,100,2.65,10013,130675,28657,1946
53364899,Manhattan,moderate,Entire home/apt,2022,429,6.061456918928017,5,0,40,86,0.74,10016,124647,52912,2760
53365451,Manhattan,strict,Entire home/apt,2010,180,5.19295685089021,6,5,0,36,0.37,10023,137347,62228,2413
53366004,Brooklyn,strict,Private room,2011,676,6.516193076042964,30,4,21,135,0.37,11221,65548,85582,1587
53366556,Manhattan,strict,Entire home/apt,2015,1061,6.966967138613983,2,3,35,212,0.25,10032,53690,59527,1296
53367108,Brooklyn,flexible,Private room,2003,1197,7.087573705557973,5,19,199,239,1.34,11233,48278,79796,1308
53367661,Manhattan,strict,Private room,2008,468,6.148468295917647,2,15,140,94,1.07,10030,45555,30996,1073
53368213,Manhattan,strict,Private room,2019,624,6.436150368369428,2,0,0,125,0.74,10032,53690,59527,1296
53368765,Manhattan,strict,Private room,2012,806,6.692083742506628,4,2,197,161,0.19,10025,99067,92162,1621
53369317,Queens,strict,Entire home/apt,2014,830,6.721425700790643,2,22,47,166,1.6,11691,52605,68454,1278
53369870,Brooklyn,strict,Entire home/apt,2016,1190,7.081708586105575,60,15,2,238,1.21,11225,65200,56072,1488
53370422,Manhattan,strict,Entire home/apt,2006,643,6.466144724237619,2,6,39,129,0.42,10009,68220,58267,1706
53370974,Brooklyn,flexible,Private room,2020,1074,6.97914527506881,2,48,327,215,3.52,11208,45946,102626,1357
53371527,Bronx,moderate,Entire home/apt,2019,193,5.262690188904886,2,40,248,39,2.84,10452,31351,74379,1168
53372079,Manhattan,flexible,Private room,2016,459,6.129050210060545,1,0,63,92,0.74,10032,53690,59527,1296
53372631,Manhattan,flexible,Private room,2013,874,6.773080375655535,3,0,363,175,0.74,10033,66902,58648,1502
53373184,Brooklyn,moderate,Entire home/apt,2005,428,6.059123195581797,30,0,0,86,0.74,11205,62952,47866,1632
53373736,Manhattan,strict,Entire home/apt,2018,1112,7.013915474810528,2,16,1,222,1.51,10025,99067,92162,1621
53374288,Manhattan,strict,Entire home/apt,2004,91,4.51085950651685,3,0,0,18,0.74,10009,68220,58267,1706
53374840,Queens,moderate,Private room,2017,164,5.099866427824199,7,17,66,33,1.27,11385,77044,105025,1626
53375393,Brooklyn,flexible,Private room,2006,1083,6.9874902470009905,30,10,37,217,0.71,11216,77343,59567,1676
53375945,Queens,flexible,Private room,2006,445,6.09807428216624,3,8,18,89,0.65,11106,71865,37094,1715
53376497,Manhattan,moderate,Private room,2012,153,5.030437921392435,5,1,0,31,0.07,10030,45555,30996,1073
53377050,Queens,flexible,Private room,2013,1090,6.993932975223189,2,0,0,218,0.74,11385,77044,105025,1626
53377602,Queens,moderate,Entire home/apt,2007,1114,7.01571242048723,1,59,150,223,4.18,11369,61860,30693,1700
53378154,Manhattan,moderate,Private room,2019,564,6.335054251498059,1,14,0,113,0.99,10027,57010,64728,1274
53378707,Manhattan,strict,Private room,2005,320,5.768320995793772,4,3,0,64,0.4,10031,55721,60280,1503
53379259,Manhattan,moderate,Entire home/apt,2016,340,5.8289456176102075,30,2,0,68,0.21,10199,0,0,0
53379811,Manhattan,flexible,Entire home/apt,2022,261,5.564520407322694,2,0,83,52,0.74,10022,138661,31574,2540
53380363,Brooklyn,strict,Private room,2016,522,6.257667587882639,7,0,0,104,0.74,11237,57375,46772,1697
53380916,Brooklyn,moderate,Private room,2006,150,5.0106352940962555,7,2,89,30,0.88,11238,100568,55102,2020
53381468,Queens,strict,Entire home/apt,2005,591,6.3818160174060985,1,0,177,118,0.74,11434,65845,62590,1179
53382020,Queens,flexible,Private room,2013,601,6.398594934535208,1,20,107,120,1.44,11385,77044,105025,1626
53382573,Brooklyn,flexible,Private room,2018,385,5.953243334287785,10,1,0,77,0.07,11206,43065,87599,1199
53383125,Manhattan,flexible,Entire home/apt,2022,434,6.073044534100405,3,0,0,87,0.74,10013,130675,28657,1946
53383677,Brooklyn,moderate,Entire home/apt,2015,387,5.958424693029782,28,0,90,77,0.74,11237,57375,46772,1697
53384230,Manhattan,strict,Entire home/apt,2004,1097,7.00033446027523,2,3,6,219,0.24,10027,57010,64728,1274
53384782,Queens,strict,Entire home/apt,2018,813,6.70073110954781,2,7,44,163,0.55,11694,87755,21258,1435
53385334,Brooklyn,moderate,Entire home/apt,2019,710,6.565264970035361,3,49,102,142,3.63,11233,48278,79796,1308
53385886,Queens,strict,Entire home/apt,2007,1104,7.00669522683704,1,3,0,221,0.23,11101,89525,32537,1966
53386439,Queens,moderate,Entire home/apt,2004,662,6.495265555937008,30,1,291,132,1,11355,45527,81358,1474
53386991,Brooklyn,flexible,Entire home/apt,2010,432,6.068425588244111,2,9,120,86,0.66,11222,96435,36710,2129
53387543,Brooklyn,strict,Private room,2004,739,6.6052979209482015,1,21,260,148,1.48,11221,65548,85582,1587
53388096,Brooklyn,moderate,Entire home/apt,2018,262,5.568344503761097,4,3,0,52,0.24,11215,144330,69995,2332
53388648,Brooklyn,strict,Private room,2018,495,6.20455776256869,2,20,282,99,1.57,11237,57375,46772,1697
53389200,Manhattan,strict,Entire home/apt,2018,663,6.4967749901858625,1,6,172,133,0.66,10012,110490,23034,2293
53389753,Queens,flexible,Private room,2007,977,6.884486652042782,5,0,362,195,0.74,11103,81677,35419,1819
53390305,Manhattan,moderate,Entire home/apt,2010,555,6.318968113746434,3,0,0,111,0.74,10031,55721,60280,1503
53390857,Manhattan,strict,Entire home/apt,2010,372,5.918893854273146,4,2,3,74,0.15,10003,129981,54671,2437
53391409,Brooklyn,flexible,Entire home/apt,2014,1168,7.0630481633881725,2,19,0,234,1.84,11217,122598,42461,2256
53391962,Brooklyn,strict,Entire home/apt,2013,79,4.3694478524670215,2,34,129,16,3.34,11222,96435,36710,2129
53392514,Brooklyn,moderate,Entire home/apt,2014,922,6.826545223556594,2,18,39,184,1.46,11212,29385,74037,982
53393066,Brooklyn,flexible,Private room,2017,986,6.893656354602635,3,4,0,197,0.28,11216,77343,59567,1676
53393619,Manhattan,flexible,Entire home/apt,2021,368,5.908082938168931,1,8,16,74,0.58,10003,129981,54671,2437
53394171,Manhattan,flexible,Entire home/apt,2017,1149,7.046647277848756,2,18,38,230,1.33,10011,136208,50228,2281
53394723,Brooklyn,strict,Entire home/apt,2004,762,6.635946555686647,1,26,0,152,1.91,11216,77343,59567,1676
53395276,Brooklyn,strict,Entire home/apt,2017,574,6.352629396319567,4,7,343,115,0.56,11213,48318,67382,1339
53395828,Manhattan,moderate,Entire home/apt,2022,176,5.170483995038151,1,4,0,35,0.29,10025,99067,92162,1621
53396380,Manhattan,moderate,Shared room,2003,789,6.670766320845874,1,5,83,158,0.36,10036,97720,28231,2184
53396932,Brooklyn,moderate,Entire home/apt,2004,113,4.727387818712341,10,3,23,23,0.25,11215,144330,69995,2332
53397485,Brooklyn,strict,Entire home/apt,2010,296,5.69035945432406,2,23,77,59,1.66,11221,65548,85582,1587
53398037,Queens,strict,Private room,2015,658,6.489204931325317,2,0,179,132,0.74,11434,65845,62590,1179
53398589,Brooklyn,flexible,Private room,2004,741,6.608000625296087,5,2,54,148,0.16,11225,65200,56072,1488
53399142,Queens,strict,Private room,2017,588,6.376726947898627,1,1,177,118,0.07,11434,65845,62590,1179
53399694,Brooklyn,flexible,Entire home/apt,2011,598,6.393590753950631,2,3,0,120,0.23,11216,77343,59567,1676
53400246,Brooklyn,flexible,Private room,2004,494,6.202535517187923,1,0,0,99,0.74,11226,60896,96332,1458
53400799,Brooklyn,flexible,Entire home/apt,2010,422,6.045005314036012,2,4,89,84,0.29,11206,43065,87599,1199
53401351,Brooklyn,moderate,Entire home/apt,2015,555,6.318968113746434,4,1,20,111,0.08,11230,57770,87188,1440
53401903,Brooklyn,flexible,Entire home/apt,2005,999,6.906754778648554,3,4,12,200,0.3,11226,60896,96332,1458
53402455,Manhattan,strict,Entire home/apt,2019,474,6.161207321695077,3,21,16,95,2.56,10001,96787,25026,2169
53403008,Manhattan,strict,Entire home/apt,2017,470,6.152732694704104,10,23,68,94,1.68,10036,97720,28231,2184
53403560,Manhattan,strict,Private room,2017,927,6.831953565565855,4,1,0,185,0.07,10019,101651,45521,2050
53404112,Queens,flexible,Entire home/apt,2014,1023,6.930494765951626,5,0,0,205,0.74,11104,75772,25037,1686
53404665,Manhattan,flexible,Entire home/apt,2022,974,6.881411303642535,2,3,22,195,0.25,10009,68220,58267,1706
53405217,Brooklyn,strict,Private room,2008,844,6.7381524945959574,2,0,159,169,0.74,11211,90871,104561,2040
53405769,Queens,strict,Private room,2010,815,6.703188113240863,3,24,153,163,1.73,11354,45838,52351,1546
53406322,Manhattan,strict,Private room,2003,1078,6.982862751468942,1,67,78,216,4.82,10030,45555,30996,1073
53406874,Brooklyn,flexible,Entire home/apt,2016,606,6.406879986069314,2,8,0,121,0.57,11211,90871,104561,2040
53407426,Queens,strict,Private room,2015,321,5.771441123130016,1,7,0,64,0.5,11377,59910,82021,1529
53407978,Manhattan,flexible,Entire home/apt,2018,177,5.176149732573829,5,13,347,35,0.98,10013,130675,28657,1946
53408531,Brooklyn,flexible,Entire home/apt,2014,132,4.882801922586371,2,39,209,26,3.09,11206,43065,87599,1199
53409083,Brooklyn,moderate,Private room,2017,455,6.12029741895095,2,9,0,91,0.64,11221,65548,85582,1587
53409635,Brooklyn,strict,Private room,2003,328,5.793013608384144,2,37,157,66,2.64,11205,62952,47866,1632
53410188,Manhattan,moderate,Entire home/apt,2005,439,6.0844994130751715,1,54,117,88,3.95,10038,95640,24205,2524
53410740,Brooklyn,flexible,Entire home/apt,2016,354,5.869296913133774,5,6,90,71,0.44,11236,74015,98821,1442
53411292,Manhattan,flexible,Entire home/apt,2013,1072,6.977281341630747,30,3,113,214,0.27,10016,124647,52912,2760
53411845,Manhattan,flexible,Entire home/apt,2013,600,6.396929655216146,20,1,0,120,0.07,10019,101651,45521,2050
53412397,Queens,moderate,Entire home/apt,2019,1016,6.923628628138427,10,0,0,203,0.74,11106,71865,37094,1715
53412949,Queens,strict,Entire home/apt,2009,1116,7.017506142941256,2,25,332,223,1.83,11692,53077,22394,1170
53413501,Manhattan,strict,Entire home/apt,2004,236,5.4638318050256105,2,8,1,47,0.59,10024,137126,60714,2536
53414054,Manhattan,moderate,Entire home/apt,2007,1056,6.962243464266207,2,42,115,211,3.04,10026,64716,38937,1278
53414606,Brooklyn,moderate,Private room,2010,368,5.908082938168931,2,7,90,74,0.54,11221,65548,85582,1587
53415158,Queens,moderate,Private room,2012,604,6.403574197934815,1,4,269,121,0.28,11385,77044,105025,1626
53415711,Queens,flexible,Entire home/apt,2012,661,6.493753839851686,3,3,0,132,0.26,11106,71865,37094,1715
53416263,Brooklyn,flexible,Entire home/apt,2011,804,6.6895992691789665,6,0,0,161,0.74,11211,90871,104561,2040
53416815,Manhattan,moderate,Entire home/apt,2022,759,6.63200177739563,2,3,175,152,0.24,10030,45555,30996,1073
53417368,Brooklyn,strict,Entire home/apt,2016,728,6.590301048196686,3,43,68,146,3.28,11225,65200,56072,1488
53417920,Brooklyn,moderate,Entire home/apt,2018,580,6.363028103540465,3,42,92,116,3.04,11221,65548,85582,1587
53418472,Manhattan,strict,Entire home/apt,2005,501,6.2166061010848646,30,0,6,100,0.74,10013,130675,28657,1946
53419024,Manhattan,strict,Entire home/apt,2021,210,5.3471075307174685,7,4,0,42,0.38,10009,68220,58267,1706
53419577,Brooklyn,moderate,Entire home/apt,2020,566,6.338594078203183,1,1,178,113,0.08,11236,74015,98821,1442
53420129,Manhattan,moderate,Entire home/apt,2010,442,6.091309882077698,2,25,30,88,2.03,10010,139188,34763,2502
53420681,Brooklyn,flexible,Private room,2015,526,6.26530121273771,1,13,68,105,0.96,11232,74072,26501,1715
53421234,Brooklyn,moderate,Private room,2014,410,6.016157159698354,2,5,0,82,0.36,11237,57375,46772,1697
53421786,Brooklyn,moderate,Private room,2004,1174,7.068172000388042,2,2,0,235,0.14,11238,100568,55102,2020
53422338,Queens,moderate,Private room,2020,591,6.3818160174060985,1,4,337,118,4,11435,69873,59392,1604
53422891,Manhattan,strict,Entire home/apt,2022,1118,7.0192966537150445,3,4,7,224,0.29,10009,68220,58267,1706
53423443,Brooklyn,strict,Private room,2011,325,5.783825182329737,2,3,11,65,0.22,11233,48278,79796,1308
53423995,Brooklyn,flexible,Entire home/apt,2013,1060,6.966024187106113,3,5,99,212,0.36,11205,62952,47866,1632
53424547,Manhattan,moderate,Private room,2014,207,5.332718793265369,3,11,0,41,0.78,10019,101651,45521,2050
53425100,Manhattan,strict,Entire home/apt,2009,1035,6.942156705699469,31,48,117,207,3.44,10027,57010,64728,1274
53425652,Staten Island,strict,Entire home/apt,2015,327,5.7899601708972535,3,11,333,65,1.05,10306,83309,54318,1412
53426204,Manhattan,moderate,Entire home/apt,2010,407,6.008813185442595,3,22,329,81,1.58,10065,153002,30339,2527
53426757,Queens,strict,Private room,2006,756,6.628041376179533,3,3,112,151,0.29,11104,75772,25037,1686
53427309,Brooklyn,flexible,Private room,2019,1175,7.069023426578259,2,8,0,235,0.58,11211,90871,104561,2040
53427861,Queens,moderate,Entire home/apt,2017,626,6.439350371100098,1,8,297,125,0.62,11102,81462,28359,1869
53428414,Brooklyn,flexible,Private room,2014,1182,7.074963197966044,3,36,292,236,3.4,11207,42276,90867,1306
53428966,Manhattan,moderate,Entire home/apt,2021,1128,7.028201432058005,31,49,119,226,3.51,10027,57010,64728,1274
53429518,Queens,flexible,Private room,2006,1054,6.960347729101308,3,2,0,211,0.16,11101,89525,32537,1966
53430070,Queens,flexible,Private room,2020,71,4.2626798770413155,1,55,4,14,3.92,11374,75266,43173,1730
53430623,Staten Island,flexible,Private room,2013,226,5.420534999272286,2,4,86,45,0.29,10308,110478,28901,1738
53431175,Manhattan,strict,Entire home/apt,2016,769,6.645090969505644,2,4,0,154,0.45,10007,250001,7566,3501
53431727,Queens,moderate,Private room,2019,295,5.68697535633982,1,9,0,59,0.65,11365,70102,43730,1576
53432280,Brooklyn,strict,Entire home/apt,2019,92,4.5217885770490405,2,37,100,18,2.93,11231,108525,37796,1951
53432832,Queens,moderate,Private room,2020,917,6.821107472256465,1,36,179,183,3.11,11370,67582,29366,1736
53433384,Manhattan,flexible,Entire home/apt,2008,519,6.251903883165888,30,0,364,104,0.74,10025,99067,92162,1621
53433937,Manhattan,moderate,Entire home/apt,2005,735,6.5998704992128365,5,2,0,147,0.15,10016,124647,52912,2760
53434489,Manhattan,moderate,Private room,2009,394,5.976350909297934,3,5,0,79,0.37,10029,33801,74617,974
53435041,Manhattan,strict,Entire home/apt,2012,992,6.899723107284872,3,15,54,198,1.21,10014,136154,29071,2464
53435593,Queens,strict,Private room,2016,692,6.539585955617669,1,70,90,138,5.07,11434,65845,62590,1179
53436146,Queens,moderate,Private room,2006,195,5.272999558563747,3,5,281,39,0.36,11421,77738,39654,1689
53436698,Queens,strict,Private room,2010,162,5.087596335232384,2,8,122,32,0.76,11412,85235,37987,1486
53437250,Manhattan,flexible,Entire home/apt,2012,1082,6.9865664594064265,10,13,11,216,0.92,10029,33801,74617,974
53437803,Manhattan,moderate,Entire home/apt,2012,449,6.1070228877422545,2,29,35,90,2.21,10025,99067,92162,1621
53438355,Brooklyn,flexible,Entire home/apt,2022,776,6.654152520183219,3,27,288,155,2.09,11216,77343,59567,1676
53438907,Bronx,flexible,Private room,2015,854,6.74993119378857,3,23,188,171,1.64,10452,31351,74379,1168
53439460,Manhattan,moderate,Entire home/apt,2020,228,5.429345628954441,28,4,61,46,0.32,10001,96787,25026,2169
53440012,Brooklyn,strict,Entire home/apt,2021,585,6.371611847231857,3,5,0,117,0.63,11231,108525,37796,1951
53440564,Manhattan,flexible,Entire home/apt,2004,508,6.230481447578482,2,60,224,102,4.28,10036,97720,28231,2184
53441116,Brooklyn,moderate,Entire home/apt,2013,435,6.075346031088684,3,1,0,87,0.07,11211,90871,104561,2040
53441669,Brooklyn,moderate,Entire home/apt,2015,261,5.564520407322694,2,50,0,52,3.93,11213,48318,67382,1339
53442221,Manhattan,strict,Private room,2018,779,6.658011045870748,2,5,0,156,0.5,10029,33801,74617,974
53442773,Brooklyn,flexible,Private room,2018,1175,7.069023426578259,3,1,178,235,0.11,11235,56308,76921,1414
53443326,Manhattan,strict,Entire home/apt,2009,346,5.846438775057725,1,5,352,69,0.57,10035,28408,36999,882
53443878,Brooklyn,strict,Private room,2012,1072,6.977281341630747,1,50,91,214,3.61,11221,65548,85582,1587
53444430,Queens,flexible,Private room,2005,656,6.486160788944089,1,135,48,131,9.74,11369,61860,30693,1700
53444983,Bronx,flexible,Private room,2021,391,5.968707559985366,1,68,63,78,4.89,10463,60397,70236,1400
53445535,Bronx,flexible,Private room,2022,92,4.5217885770490405,2,6,0,18,0.44,10462,57266,75441,1434
53446087,Staten Island,strict,Entire home/apt,2005,252,5.529429087511423,30,9,130,50,0.79,10308,110478,28901,1738
53446639,Brooklyn,strict,Entire home/apt,2009,973,6.880384082186005,10,3,284,195,0.22,11211,90871,104561,2040
53447192,Brooklyn,moderate,Entire home/apt,2012,165,5.10594547390058,2,0,32,33,0.74,11217,122598,42461,2256
53447744,Queens,flexible,Private room,2021,664,6.498282149476434,2,0,179,133,0.74,11434,65845,62590,1179
53448296,Brooklyn,moderate,Private room,2009,661,6.493753839851686,1,23,189,132,1.68,11205,62952,47866,1632
53448849,Queens,strict,Private room,2005,240,5.480638923341991,4,11,168,48,0.79,11355,45527,81358,1474
53449401,Brooklyn,flexible,Entire home/apt,2019,387,5.958424693029782,1,22,126,77,1.61,11207,42276,90867,1306
53449953,Manhattan,strict,Entire home/apt,2003,1082,6.9865664594064265,1,11,24,216,0.78,10002,35607,74363,979
53450506,Manhattan,flexible,Private room,2003,528,6.269096283706261,1,81,29,106,6.64,10029,33801,74617,974
53451058,Manhattan,flexible,Private room,2012,615,6.421622267806518,1,41,13,123,3.14,10009,68220,58267,1706
53451610,Manhattan,moderate,Private room,2015,87,4.465908118654584,30,3,0,17,0.23,10016,124647,52912,2760
53452162,Manhattan,moderate,Entire home/apt,2013,1014,6.921658184151129,3,47,28,203,3.45,10002,35607,74363,979
53452715,Manhattan,strict,Entire home/apt,2019,628,6.4425401664681985,2,4,0,126,0.28,10002,35607,74363,979
53453267,Brooklyn,flexible,Private room,2022,593,6.385194398997726,4,25,249,119,2.26,11221,65548,85582,1587
53453819,Queens,moderate,Entire home/apt,2021,489,6.192362489474872,2,48,316,98,3.47,11420,85190,47266,1725
53454372,Manhattan,strict,Private room,2012,860,6.756932389247553,7,10,0,172,1.29,10030,45555,30996,1073
53454924,Manhattan,strict,Entire home/apt,2021,132,4.882801922586371,1,15,34,26,1.12,10012,110490,23034,2293
53455476,Brooklyn,moderate,Private room,2022,386,5.955837369464831,1,17,67,77,1.64,11207,42276,90867,1306
53456029,Manhattan,moderate,Entire home/apt,2022,689,6.535241271013659,3,14,150,138,1.38,10031,55721,60280,1503
53456581,Manhattan,strict,Private room,2003,911,6.814542897259958,20,5,64,182,0.39,10024,137126,60714,2536
53457133,Brooklyn,moderate,Entire home/apt,2008,1151,7.048386408721883,4,33,23,230,2.55,11233,48278,79796,1308
53457685,Manhattan,moderate,Entire home/apt,2009,228,5.429345628954441,9,2,12,46,0.28,10018,136360,8135,3287
53458238,Brooklyn,strict,Private room,2009,208,5.337538079701318,7,6,0,42,0.45,11238,100568,55102,2020
53458790,Manhattan,flexible,Entire home/apt,2011,376,5.929589143389895,30,0,200,75,0.74,10024,137126,60714,2536
53459342,Brooklyn,flexible,Entire home/apt,2019,972,6.879355804460439,7,2,125,194,0.14,11205,62952,47866,1632
53459895,Manhattan,strict,Entire home/apt,2016,290,5.66988092298052,5,3,12,58,0.22,10003,129981,54671,2437
53460447,Manhattan,moderate,Entire home/apt,2022,1010,6.917705609835305,5,0,0,202,0.74,10012,110490,23034,2293
53460999,Brooklyn,strict,Private room,2022,894,6.795705775173514,1,74,48,179,5.58,11237,57375,46772,1697
53461552,Manhattan,strict,Entire home/apt,2017,285,5.652489180268651,3,15,84,57,1.21,10013,130675,28657,1946
53462104,Brooklyn,flexible,Private room,2017,967,6.874198495453294,1,1,365,193,0.27,11232,74072,26501,1715
53462656,Brooklyn,flexible,Private room,2005,1156,7.052721049232323,7,0,0,231,0.74,11207,42276,90867,1306
53463208,Manhattan,moderate,Private room,2009,1036,6.943122422819428,7,9,0,207,0.71,10002,35607,74363,979
53463761,Manhattan,flexible,Entire home/apt,2003,156,5.049856007249537,2,7,0,31,0.52,10009,68220,58267,1706
53464313,Bronx,moderate,Entire home/apt,2007,334,5.811140992976701,2,25,356,67,1.79,10463,60397,70236,1400
53464865,Manhattan,moderate,Entire home/apt,2010,854,6.74993119378857,3,2,0,171,0.15,10009,68220,58267,1706
53465418,Brooklyn,strict,Entire home/apt,2016,1015,6.922643891475888,3,34,119,203,2.58,11207,42276,90867,1306
53465970,Brooklyn,moderate,Entire home/apt,2015,885,6.785587645007929,7,10,125,177,0.87,11201,139697,64798,2690
53466522,Manhattan,moderate,Entire home/apt,2017,83,4.418840607796598,2,33,304,17,2.63,10035,28408,36999,882
53467075,Brooklyn,moderate,Entire home/apt,2006,1093,6.996681488176539,3,10,292,219,0.74,11208,45946,102626,1357
53467627,Brooklyn,strict,Entire home/apt,2013,746,6.61472560020376,30,24,99,149,1.82,11233,48278,79796,1308
53468179,Brooklyn,flexible,Private room,2016,1027,6.934397209928558,3,13,180,205,0.97,11207,42276,90867,1306
53468731,Manhattan,flexible,Entire home/apt,2015,1165,7.060476365999801,5,3,12,233,0.25,10016,124647,52912,2760
53469284,Manhattan,flexible,Entire home/apt,2004,800,6.684611727667927,1,7,0,160,0.51,10028,131013,47962,2373
53469836,Brooklyn,flexible,Entire home/apt,2012,629,6.444131256700441,2,39,246,126,3.02,11217,122598,42461,2256
53470388,Brooklyn,flexible,Entire home/apt,2008,153,5.030437921392435,1,119,61,31,9.13,11236,74015,98821,1442
53470941,Brooklyn,moderate,Private room,2016,447,6.102558594613569,2,38,103,89,2.73,11201,139697,64798,2690
53471493,Brooklyn,strict,Entire home/apt,2004,824,6.714170529909472,2,39,237,165,2.88,11206,43065,87599,1199
53472045,Queens,strict,Entire home/apt,2008,557,6.322565239927284,3,29,313,111,2.52,11419,79589,47955,1626
53472598,Brooklyn,moderate,Private room,2006,603,6.401917196727186,1,42,163,121,3.01,11238,100568,55102,2020
53473150,Brooklyn,strict,Entire home/apt,2018,319,5.765191102784844,4,3,0,64,0.23,11221,65548,85582,1587
53473702,Manhattan,strict,Entire home/apt,2020,1167,7.062191632286556,2,0,164,233,0.74,10013,130675,28657,1946
53474254,Manhattan,strict,Private room,2009,1010,6.917705609835305,7,6,156,202,0.53,10031,55721,60280,1503
53474807,Manhattan,moderate,Entire home/apt,2014,305,5.720311776607412,2,1,363,61,0.09,10013,130675,28657,1946
53475359,Manhattan,strict,Private room,2018,832,6.723832440821209,30,2,311,166,0.17,10032,53690,59527,1296
53475911,Brooklyn,strict,Private room,2016,654,6.483107351457199,1,18,75,131,1.42,11201,139697,64798,2690
53476464,Brooklyn,moderate,Entire home/apt,2009,630,6.4457198193855785,4,10,228,126,0.78,11226,60896,96332,1458
53477016,Manhattan,flexible,Entire home/apt,2013,645,6.4692503167957724,59,0,358,129,0.74,10025,99067,92162,1621
53477568,Queens,flexible,Entire home/apt,2020,808,6.694562058521095,2,47,95,162,3.47,11385,77044,105025,1626
53478121,Manhattan,moderate,Entire home/apt,2021,202,5.308267697401205,2,8,35,40,0.59,10027,57010,64728,1274
53478673,Brooklyn,moderate,Private room,2011,433,6.07073772800249,2,38,85,87,2.73,11218,78249,73280,1676
53479225,Manhattan,moderate,Entire home/apt,2017,593,6.385194398997726,7,0,0,119,0.74,10031,55721,60280,1503
53479777,Manhattan,flexible,Entire home/apt,2006,1043,6.949856455000773,3,6,0,209,0.45,10014,136154,29071,2464
53480330,Manhattan,flexible,Entire home/apt,2020,1103,7.005789019253503,6,0,0,221,0.74,10025,99067,92162,1621
53480882,Manhattan,flexible,Entire home/apt,2003,489,6.192362489474872,30,4,203,98,0.29,10028,131013,47962,2373
53481434,Manhattan,strict,Entire home/apt,2010,799,6.683360945766275,5,10,224,160,0.82,10021,130968,42253,2363
53481987,Brooklyn,moderate,Entire home/apt,2012,101,4.61512051684126,2,3,114,20,0.29,11216,77343,59567,1676
